timestamp,scenario_id,zone_id,zone_temperature,outdoor_temp,solar_irradiance,ground_temp,internal_load,humidity,it_load,cooling_power,fan_power,chiller_power,hvac_power,pue,control_action,reward,alarm_flag,comfort_violation
2026-01-01 14:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,4.003943203043178,14.2,0.5639097744360902,20.9,0.051809925898838434,,,,,,,,4999.033203125,-7.692612867620088,,True
2026-01-01 14:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,8.524700483027608,14.2,0.5639097744360902,20.9,0.051809925898838434,,,,,,,,5378.77392578125,-7.692612867620088,,True
2026-01-01 14:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,3.7090083101383637,14.2,0.5639097744360902,20.9,0.051809925898838434,,,,,,,,2160.924072265625,-7.692612867620088,,True
2026-01-01 14:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,10.319995782711736,14.2,0.5639097744360902,20.9,0.051809925898838434,,,,,,,,-4380.431640625,-7.692612867620088,,True
2026-01-01 14:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,7.245004937681246,14.2,0.5639097744360902,20.9,0.051809925898838434,,,,,,,,1044.900146484375,-7.692612867620088,,True
2026-01-01 14:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,11.694008743866807,14.2,0.5639097744360902,20.9,0.051809925898838434,,,,,,,,4585.95458984375,-7.692612867620088,,True
2026-01-01 15:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,23.44972624550381,15.0,0.4783834586466166,20.9,0.06358652259687866,,,,,,,,6824.80859375,-20.38095574036975,,False
2026-01-01 15:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,25.560232666501218,15.0,0.4783834586466166,20.9,0.06358652259687866,,,,,,,,4893.48583984375,-20.38095574036975,,False
2026-01-01 15:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,22.76768700435424,15.0,0.4783834586466166,20.9,0.06358652259687866,,,,,,,,-4175.9990234375,-20.38095574036975,,False
2026-01-01 15:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,15.791186809183369,15.0,0.4783834586466166,20.9,0.06358652259687866,,,,,,,,3778.8427734375,-20.38095574036975,,True
2026-01-01 15:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,21.006970285777307,15.0,0.4783834586466166,20.9,0.06358652259687866,,,,,,,,-1482.7357177734375,-20.38095574036975,,False
2026-01-01 15:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,20.017150093026103,15.0,0.4783834586466166,20.9,0.06358652259687866,,,,,,,,5778.48046875,-20.38095574036975,,False
2026-01-01 16:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,33.725561896866495,15.1,0.35150375939849626,20.9,-0.07212683432935688,,,,,,,,-7054.40673828125,-19.74846595216212,,True
2026-01-01 16:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,32.38104614493285,15.1,0.35150375939849626,20.9,-0.07212683432935688,,,,,,,,7267.1162109375,-19.74846595216212,,True
2026-01-01 16:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,23.29285477460727,15.1,0.35150375939849626,20.9,-0.07212683432935688,,,,,,,,-1954.412109375,-19.74846595216212,,False
2026-01-01 16:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,31.384862803490613,15.1,0.35150375939849626,20.9,-0.07212683432935688,,,,,,,,-1962.9283447265625,-19.74846595216212,,True
2026-01-01 16:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,26.87206511524981,15.1,0.35150375939849626,20.9,-0.07212683432935688,,,,,,,,-4860.65283203125,-19.74846595216212,,True
2026-01-01 16:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,29.485921299701637,15.1,0.35150375939849626,20.9,-0.07212683432935688,,,,,,,,-6793.02099609375,-19.74846595216212,,True
2026-01-01 17:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,12.37938822311441,14.7,0.18515037593984962,20.9,-0.17046412473517067,,,,,,,,-4239.1533203125,-12.601995362031357,,True
2026-01-01 17:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,22.700234918033477,14.7,0.18515037593984962,20.9,-0.17046412473517067,,,,,,,,-7685.13720703125,-12.601995362031357,,False
2026-01-01 17:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,14.684886834602667,14.7,0.18515037593984962,20.9,-0.17046412473517067,,,,,,,,5921.86328125,-12.601995362031357,,True
2026-01-01 17:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,13.493417567854307,14.7,0.18515037593984962,20.9,-0.17046412473517067,,,,,,,,5821.5302734375,-12.601995362031357,,True
2026-01-01 17:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,10.545770593780857,14.7,0.18515037593984962,20.9,-0.17046412473517067,,,,,,,,3922.284423828125,-12.601995362031357,,True
2026-01-01 17:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,15.749158597116965,14.7,0.18515037593984962,20.9,-0.17046412473517067,,,,,,,,5911.35546875,-12.601995362031357,,True
2026-01-01 18:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,17.481377685847875,12.6,0.0,20.9,-0.0032408205545264267,,,,,,,,-6112.498046875,-24.919341751438136,,True
2026-01-01 18:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,12.181153998339557,12.6,0.0,20.9,-0.0032408205545264267,,,,,,,,3409.22509765625,-24.919341751438136,,True
2026-01-01 18:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,26.921306433166027,12.6,0.0,20.9,-0.0032408205545264267,,,,,,,,3581.000244140625,-24.919341751438136,,True
2026-01-01 18:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,25.75426695048597,12.6,0.0,20.9,-0.0032408205545264267,,,,,,,,4868.060546875,-24.919341751438136,,False
2026-01-01 18:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,23.69630673871223,12.6,0.0,20.9,-0.0032408205545264267,,,,,,,,-6730.63818359375,-24.919341751438136,,False
2026-01-01 18:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,21.777095493819445,12.6,0.0,20.9,-0.0032408205545264267,,,,,,,,-7880.00634765625,-24.919341751438136,,False
2026-01-01 19:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,10.501159977065765,11.1,0.0,20.9,-0.07065888432087022,,,,,,,,-1121.371826171875,-15.567223555281885,,True
2026-01-01 19:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,15.702832663835467,11.1,0.0,20.9,-0.07065888432087022,,,,,,,,-783.416748046875,-15.567223555281885,,True
2026-01-01 19:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,19.40252145777039,11.1,0.0,20.9,-0.07065888432087022,,,,,,,,118.68806457519531,-15.567223555281885,,True
2026-01-01 19:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,17.241703112079485,11.1,0.0,20.9,-0.07065888432087022,,,,,,,,3802.827392578125,-15.567223555281885,,True
